case,run,VB,time,DOC,feed,material,smcAC,smcDC,vib_table,vib_spindle,AE_table,AE_spindle
2104,,,,,,,,,,,,
2102,,,,,,,,,,,,
2098,,,,,,,,,,,,
2095,,,,,,,,,,,,
2092,,,,,,,,,,,,
2087,,,,,,,,,,,,
2083,,,,,,,,,,,,
2079,,,,,,,,,,,,
2077,,,,,,,,,,,,
2077,,,,,,,,,,,,
2076,,,,,,,,,,,,
2074,,,,,,,,,,,,
2070,,,,,,,,,,,,
2068,,,,,,,,,,,,
2069,,,,,,,,,,,,
2073,,,,,,,,,,,,
2077,,,,,,,,,,,,
2077,,,,,,,,,,,,
2077,,,,,,,,,,,,
2078,,,,,,,,,,,,
2081,,,,,,,,,,,,
2085,,,,,,,,,,,,
2088,,,,,,,,,,,,
2090,,,,,,,,,,,,
2092,,,,,,,,,,,,
2092,,,,,,,,,,,,
2093,,,,,,,,,,,,
2094,,,,,,,,,,,,
2095,,,,,,,,,,,,
2096,,,,,,,,,,,,
2097,,,,,,,,,,,,
2097,,,,,,,,,,,,
2095,,,,,,,,,,,,
2092,,,,,,,,,,,,
2090,,,,,,,,,,,,
2089,,,,,,,,,,,,
2090,,,,,,,,,,,,
2090,,,,,,,,,,,,
2089,,,,,,,,,,,,
2088,,,,,,,,,,,,
2088,,,,,,,,,,,,
2085,,,,,,,,,,,,
2080,,,,,,,,,,,,
2076,,,,,,,,,,,,
2076,,,,,,,,,,,,
2078,,,,,,,,,,,,
2081,,,,,,,,,,,,
2080,,,,,,,,,,,,
2077,,,,,,,,,,,,
2072,,,,,,,,,,,,
2070,,,,,,,,,,,,
2071,,,,,,,,,,,,
2073,,,,,,,,,,,,
2073,,,,,,,,,,,,
2072,,,,,,,,,,,,
2071,,,,,,,,,,,,
2070,,,,,,,,,,,,
2069,,,,,,,,,,,,
2069,,,,,,,,,,,,
2068,,,,,,,,,,,,
2068,,,,,,,,,,,,
2068,,,,,,,,,,,,
2068,,,,,,,,,,,,
2070,,,,,,,,,,,,
2073,,,,,,,,,,,,
2073,,,,,,,,,,,,
2073,,,,,,,,,,,,
2074,,,,,,,,,,,,
2076,,,,,,,,,,,,
2078,,,,,,,,,,,,
2079,,,,,,,,,,,,
2078,,,,,,,,,,,,
2077,,,,,,,,,,,,
2079,,,,,,,,,,,,
2084,,,,,,,,,,,,
2088,,,,,,,,,,,,
2089,,,,,,,,,,,,
2088,,,,,,,,,,,,
2084,,,,,,,,,,,,
2080,,,,,,,,,,,,
2075,,,,,,,,,,,,
2072,,,,,,,,,,,,
2069,,,,,,,,,,,,
2067,,,,,,,,,,,,
2067,,,,,,,,,,,,
2068,,,,,,,,,,,,
2069,,,,,,,,,,,,
2069,,,,,,,,,,,,
2066,,,,,,,,,,,,
2062,,,,,,,,,,,,
2059,,,,,,,,,,,,
2058,,,,,,,,,,,,
2056,,,,,,,,,,,,
2055,,,,,,,,,,,,
2054,,,,,,,,,,,,
2053,,,,,,,,,,,,
2054,,,,,,,,,,,,
2055,,,,,,,,,,,,
2057,,,,,,,,,,,,
2060,,,,,,,,,,,,
2062,,,,,,,,,,,,
2061,,,,,,,,,,,,
2058,,,,,,,,,,,,
2057,,,,,,,,,,,,
2057,,,,,,,,,,,,
2058,,,,,,,,,,,,
2057,,,,,,,,,,,,
2055,,,,,,,,,,,,
2053,,,,,,,,,,,,
2052,,,,,,,,,,,,
2052,,,,,,,,,,,,
2052,,,,,,,,,,,,
2054,,,,,,,,,,,,
2058,,,,,,,,,,,,
2062,,,,,,,,,,,,
2063,,,,,,,,,,,,
2060,,,,,,,,,,,,
2059,,,,,,,,,,,,
2060,,,,,,,,,,,,
2063,,,,,,,,,,,,
2066,,,,,,,,,,,,
2067,,,,,,,,,,,,
2067,,,,,,,,,,,,
2067,,,,,,,,,,,,
2066,,,,,,,,,,,,
2065,,,,,,,,,,,,
2067,,,,,,,,,,,,
2069,,,,,,,,,,,,
2068,,,,,,,,,,,,
2067,,,,,,,,,,,,
2065,,,,,,,,,,,,
2064,,,,,,,,,,,,
2066,,,,,,,,,,,,
2068,,,,,,,,,,,,
2067,,,,,,,,,,,,
2064,,,,,,,,,,,,
2061,,,,,,,,,,,,
2059,,,,,,,,,,,,
2059,,,,,,,,,,,,
2060,,,,,,,,,,,,
2062,,,,,,,,,,,,
2061,,,,,,,,,,,,
2058,,,,,,,,,,,,
2055,,,,,,,,,,,,
2053,,,,,,,,,,,,
2053,,,,,,,,,,,,
2053,,,,,,,,,,,,
2052,,,,,,,,,,,,
2050,,,,,,,,,,,,
2046,,,,,,,,,,,,
2045,,,,,,,,,,,,
2045,,,,,,,,,,,,
2046,,,,,,,,,,,,
2048,,,,,,,,,,,,
2049,,,,,,,,,,,,
2049,,,,,,,,,,,,
2046,,,,,,,,,,,,
2044,,,,,,,,,,,,
2044,,,,,,,,,,,,
2045,,,,,,,,,,,,
2048,,,,,,,,,,,,
2050,,,,,,,,,,,,
2052,,,,,,,,,,,,
2054,,,,,,,,,,,,
2055,,,,,,,,,,,,
2058,,,,,,,,,,,,
2062,,,,,,,,,,,,
2065,,,,,,,,,,,,
2065,,,,,,,,,,,,
2064,,,,,,,,,,,,
2063,,,,,,,,,,,,
2064,,,,,,,,,,,,
2065,,,,,,,,,,,,
2067,,,,,,,,,,,,
2069,,,,,,,,,,,,
2072,,,,,,,,,,,,
2073,,,,,,,,,,,,
2075,,,,,,,,,,,,
2078,,,,,,,,,,,,
2079,,,,,,,,,,,,
2081,,,,,,,,,,,,
2085,,,,,,,,,,,,
2088,,,,,,,,,,,,
2091,,,,,,,,,,,,
2093,,,,,,,,,,,,
2093,,,,,,,,,,,,
2092,,,,,,,,,,,,
2091,,,,,,,,,,,,
2090,,,,,,,,,,,,
2092,,,,,,,,,,,,
2097,,,,,,,,,,,,
2101,,,,,,,,,,,,
2102,,,,,,,,,,,,
2102,,,,,,,,,,,,
2102,,,,,,,,,,,,
2102,,,,,,,,,,,,
2102,,,,,,,,,,,,
2101,,,,,,,,,,,,
2101,,,,,,,,,,,,
2104,,,,,,,,,,,,
2108,,,,,,,,,,,,
2113,,,,,,,,,,,,
2117,,,,,,,,,,,,
2122,,,,,,,,,,,,
2130,,,,,,,,,,,,
2138,,,,,,,,,,,,
2142,,,,,,,,,,,,
2143,,,,,,,,,,,,
2140,,,,,,,,,,,,
2137,,,,,,,,,,,,
2137,,,,,,,,,,,,
2139,,,,,,,,,,,,
2140,,,,,,,,,,,,
2140,,,,,,,,,,,,
2139,,,,,,,,,,,,
2137,,,,,,,,,,,,
2133,,,,,,,,,,,,
2129,,,,,,,,,,,,
2125,,,,,,,,,,,,
2121,,,,,,,,,,,,
2118,,,,,,,,,,,,
2115,,,,,,,,,,,,
2111,,,,,,,,,,,,
2105,,,,,,,,,,,,
2098,,,,,,,,,,,,
2095,,,,,,,,,,,,
2092,,,,,,,,,,,,
2085,,,,,,,,,,,,
2078,,,,,,,,,,,,
2074,,,,,,,,,,,,
2073,,,,,,,,,,,,
2075,,,,,,,,,,,,
2080,,,,,,,,,,,,
2082,,,,,,,,,,,,
2082,,,,,,,,,,,,
2078,,,,,,,,,,,,
2073,,,,,,,,,,,,
2070,,,,,,,,,,,,
2069,,,,,,,,,,,,
2069,,,,,,,,,,,,
2069,,,,,,,,,,,,
2069,,,,,,,,,,,,
2067,,,,,,,,,,,,
2065,,,,,,,,,,,,
2064,,,,,,,,,,,,
2062,,,,,,,,,,,,
2059,,,,,,,,,,,,
2057,,,,,,,,,,,,
2055,,,,,,,,,,,,
2053,,,,,,,,,,,,
2049,,,,,,,,,,,,
2047,,,,,,,,,,,,
2049,,,,,,,,,,,,
2051,,,,,,,,,,,,
2051,,,,,,,,,,,,
2049,,,,,,,,,,,,
2047,,,,,,,,,,,,
2044,,,,,,,,,,,,
2041,,,,,,,,,,,,
2038,,,,,,,,,,,,
2037,,,,,,,,,,,,
2040,,,,,,,,,,,,
2042,,,,,,,,,,,,
2041,,,,,,,,,,,,
2041,,,,,,,,,,,,
2041,,,,,,,,,,,,
2040,,,,,,,,,,,,
2038,,,,,,,,,,,,
2036,,,,,,,,,,,,
2034,,,,,,,,,,,,
2034,,,,,,,,,,,,
2034,,,,,,,,,,,,
2032,,,,,,,,,,,,
2029,,,,,,,,,,,,
2028,,,,,,,,,,,,
2027,,,,,,,,,,,,
2026,,,,,,,,,,,,
2025,,,,,,,,,,,,
2024,,,,,,,,,,,,
2022,,,,,,,,,,,,
2022,,,,,,,,,,,,
2023,,,,,,,,,,,,
2022,,,,,,,,,,,,
2021,,,,,,,,,,,,
2021,,,,,,,,,,,,
2023,,,,,,,,,,,,
2025,,,,,,,,,,,,
2026,,,,,,,,,,,,
2026,,,,,,,,,,,,
2026,,,,,,,,,,,,
2028,,,,,,,,,,,,
2031,,,,,,,,,,,,
2034,,,,,,,,,,,,
2035,,,,,,,,,,,,
2034,,,,,,,,,,,,
2033,,,,,,,,,,,,
2031,,,,,,,,,,,,
2029,,,,,,,,,,,,
2028,,,,,,,,,,,,
2028,,,,,,,,,,,,
2026,,,,,,,,,,,,
2024,,,,,,,,,,,,
2022,,,,,,,,,,,,
2021,,,,,,,,,,,,
2020,,,,,,,,,,,,
2018,,,,,,,,,,,,
2017,,,,,,,,,,,,
2016,,,,,,,,,,,,
2014,,,,,,,,,,,,
2011,,,,,,,,,,,,
2008,,,,,,,,,,,,
2006,,,,,,,,,,,,
2006,,,,,,,,,,,,
2008,,,,,,,,,,,,
2009,,,,,,,,,,,,
2010,,,,,,,,,,,,
2011,,,,,,,,,,,,
2012,,,,,,,,,,,,
2013,,,,,,,,,,,,
2014,,,,,,,,,,,,
2013,,,,,,,,,,,,
2013,,,,,,,,,,,,
2013,,,,,,,,,,,,
2016,,,,,,,,,,,,
2018,,,,,,,,,,,,
2021,,,,,,,,,,,,
2022,,,,,,,,,,,,
2022,,,,,,,,,,,,
2023,,,,,,,,,,,,
2025,,,,,,,,,,,,
2026,,,,,,,,,,,,
2026,,,,,,,,,,,,
2026,,,,,,,,,,,,
2026,,,,,,,,,,,,
2027,,,,,,,,,,,,
2030,,,,,,,,,,,,
2031,,,,,,,,,,,,
2029,,,,,,,,,,,,
2024,,,,,,,,,,,,
2018,,,,,,,,,,,,
2012,,,,,,,,,,,,
2007,,,,,,,,,,,,
2005,,,,,,,,,,,,
2003,,,,,,,,,,,,
2000,,,,,,,,,,,,
1997,,,,,,,,,,,,
1993,,,,,,,,,,,,
1989,,,,,,,,,,,,
1987,,,,,,,,,,,,
1988,,,,,,,,,,,,
1992,,,,,,,,,,,,
1995,,,,,,,,,,,,
2000,,,,,,,,,,,,
2007,,,,,,,,,,,,
2015,,,,,,,,,,,,
2028,,,,,,,,,,,,
2045,,,,,,,,,,,,
2062,,,,,,,,,,,,
2079,,,,,,,,,,,,
2099,,,,,,,,,,,,
2124,,,,,,,,,,,,
2149,,,,,,,,,,,,
2178,,,,,,,,,,,,
2209,,,,,,,,,,,,
2247,,,,,,,,,,,,
2282,,,,,,,,,,,,
2316,,,,,,,,,,,,
2347,,,,,,,,,,,,
2380,,,,,,,,,,,,
2412,,,,,,,,,,,,
2445,,,,,,,,,,,,
2477,,,,,,,,,,,,
2508,,,,,,,,,,,,
2534,,,,,,,,,,,,
2562,,,,,,,,,,,,
2592,,,,,,,,,,,,
2629,,,,,,,,,,,,
2666,,,,,,,,,,,,
2700,,,,,,,,,,,,
2725,,,,,,,,,,,,
2734,,,,,,,,,,,,
2725,,,,,,,,,,,,
2707,,,,,,,,,,,,
2686,,,,,,,,,,,,
2660,,,,,,,,,,,,
2633,,,,,,,,,,,,
2608,,,,,,,,,,,,
2585,,,,,,,,,,,,
2561,,,,,,,,,,,,
2535,,,,,,,,,,,,
2505,,,,,,,,,,,,
2472,,,,,,,,,,,,
2430,,,,,,,,,,,,
2384,,,,,,,,,,,,
2333,,,,,,,,,,,,
2282,,,,,,,,,,,,
2232,,,,,,,,,,,,
2192,,,,,,,,,,,,
2154,,,,,,,,,,,,
2117,,,,,,,,,,,,
2080,,,,,,,,,,,,
2049,,,,,,,,,,,,
2022,,,,,,,,,,,,
1998,,,,,,,,,,,,
1972,,,,,,,,,,,,
1951,,,,,,,,,,,,
1934,,,,,,,,,,,,
1920,,,,,,,,,,,,
1907,,,,,,,,,,,,
1898,,,,,,,,,,,,
1890,,,,,,,,,,,,
1882,,,,,,,,,,,,
1872,,,,,,,,,,,,
1864,,,,,,,,,,,,
1859,,,,,,,,,,,,
1860,,,,,,,,,,,,
1865,,,,,,,,,,,,
1872,,,,,,,,,,,,
1879,,,,,,,,,,,,
1886,,,,,,,,,,,,
1895,,,,,,,,,,,,
1903,,,,,,,,,,,,
1912,,,,,,,,,,,,
1925,,,,,,,,,,,,
1943,,,,,,,,,,,,
1959,,,,,,,,,,,,
1974,,,,,,,,,,,,
1988,,,,,,,,,,,,
2002,,,,,,,,,,,,
2015,,,,,,,,,,,,
2025,,,,,,,,,,,,
2031,,,,,,,,,,,,
2036,,,,,,,,,,,,
2037,,,,,,,,,,,,
2037,,,,,,,,,,,,
2038,,,,,,,,,,,,
2039,,,,,,,,,,,,
2042,,,,,,,,,,,,
2045,,,,,,,,,,,,
2050,,,,,,,,,,,,
2053,,,,,,,,,,,,
2055,,,,,,,,,,,,
2055,,,,,,,,,,,,
2057,,,,,,,,,,,,
2061,,,,,,,,,,,,
2064,,,,,,,,,,,,
2065,,,,,,,,,,,,
2064,,,,,,,,,,,,
2063,,,,,,,,,,,,
2064,,,,,,,,,,,,
2068,,,,,,,,,,,,
2070,,,,,,,,,,,,
2069,,,,,,,,,,,,
2066,,,,,,,,,,,,
2065,,,,,,,,,,,,
2064,,,,,,,,,,,,
2064,,,,,,,,,,,,
2065,,,,,,,,,,,,
2065,,,,,,,,,,,,
2064,,,,,,,,,,,,
2060,,,,,,,,,,,,
2055,,,,,,,,,,,,
2049,,,,,,,,,,,,
2043,,,,,,,,,,,,
2042,,,,,,,,,,,,
2046,,,,,,,,,,,,
2050,,,,,,,,,,,,
2050,,,,,,,,,,,,
2050,,,,,,,,,,,,
2049,,,,,,,,,,,,
2049,,,,,,,,,,,,
2048,,,,,,,,,,,,
2048,,,,,,,,,,,,
2049,,,,,,,,,,,,
2050,,,,,,,,,,,,
2051,,,,,,,,,,,,
2055,,,,,,,,,,,,
2058,,,,,,,,,,,,
2059,,,,,,,,,,,,
2059,,,,,,,,,,,,
2060,,,,,,,,,,,,
2061,,,,,,,,,,,,
2062,,,,,,,,,,,,
2062,,,,,,,,,,,,
2060,,,,,,,,,,,,
2059,,,,,,,,,,,,
2061,,,,,,,,,,,,
2062,,,,,,,,,,,,
2062,,,,,,,,,,,,
2061,,,,,,,,,,,,
2061,,,,,,,,,,,,
2062,,,,,,,,,,,,
2064,,,,,,,,,,,,
2064,,,,,,,,,,,,
2062,,,,,,,,,,,,
2061,,,,,,,,,,,,
2062,,,,,,,,,,,,
2064,,,,,,,,,,,,
2066,,,,,,,,,,,,
2067,,,,,,,,,,,,
2067,,,,,,,,,,,,
2069,,,,,,,,,,,,
2070,,,,,,,,,,,,
2072,,,,,,,,,,,,
2076,,,,,,,,,,,,
2080,,,,,,,,,,,,
2084,,,,,,,,,,,,
2085,,,,,,,,,,,,
2085,,,,,,,,,,,,
2084,,,,,,,,,,,,
2085,,,,,,,,,,,,
2086,,,,,,,,,,,,
2087,,,,,,,,,,,,
2088,,,,,,,,,,,,
2090,,,,,,,,,,,,
2093,,,,,,,,,,,,
2097,,,,,,,,,,,,
2098,,,,,,,,,,,,
2097,,,,,,,,,,,,
2096,,,,,,,,,,,,
2095,,,,,,,,,,,,
2097,,,,,,,,,,,,
2100,,,,,,,,,,,,
2101,,,,,,,,,,,,
2101,,,,,,,,,,,,
2102,,,,,,,,,,,,
2104,,,,,,,,,,,,
2107,,,,,,,,,,,,
2108,,,,,,,,,,,,
2108,,,,,,,,,,,,
2108,,,,,,,,,,,,
2108,,,,,,,,,,,,
2109,,,,,,,,,,,,
2110,,,,,,,,,,,,
2112,,,,,,,,,,,,
2114,,,,,,,,,,,,
2119,,,,,,,,,,,,
2124,,,,,,,,,,,,
2124,,,,,,,,,,,,
2121,,,,,,,,,,,,
2115,,,,,,,,,,,,
2111,,,,,,,,,,,,
2109,,,,,,,,,,,,
2109,,,,,,,,,,,,
2109,,,,,,,,,,,,
2107,,,,,,,,,,,,
2105,,,,,,,,,,,,
2105,,,,,,,,,,,,
2104,,,,,,,,,,,,
2104,,,,,,,,,,,,
2101,,,,,,,,,,,,
2097,,,,,,,,,,,,
2094,,,,,,,,,,,,
2093,,,,,,,,,,,,
2093,,,,,,,,,,,,
2094,,,,,,,,,,,,
2094,,,,,,,,,,,,
2094,,,,,,,,,,,,
2094,,,,,,,,,,,,
2094,,,,,,,,,,,,
2098,,,,,,,,,,,,
2102,,,,,,,,,,,,
2106,,,,,,,,,,,,
2109,,,,,,,,,,,,
2114,,,,,,,,,,,,
2119,,,,,,,,,,,,
2124,,,,,,,,,,,,
2129,,,,,,,,,,,,
2134,,,,,,,,,,,,
2138,,,,,,,,,,,,
2142,,,,,,,,,,,,
2147,,,,,,,,,,,,
2150,,,,,,,,,,,,
2152,,,,,,,,,,,,
2154,,,,,,,,,,,,
2156,,,,,,,,,,,,
2160,,,,,,,,,,,,
2163,,,,,,,,,,,,
2166,,,,,,,,,,,,
2168,,,,,,,,,,,,
2169,,,,,,,,,,,,
2171,,,,,,,,,,,,
2175,,,,,,,,,,,,
2178,,,,,,,,,,,,
2180,,,,,,,,,,,,
2182,,,,,,,,,,,,
2185,,,,,,,,,,,,
2186,,,,,,,,,,,,
2188,,,,,,,,,,,,
2192,,,,,,,,,,,,
2195,,,,,,,,,,,,
